trial_id,tf,entry,filt,spacing,kmax,tp,risk,stop,size,hours,cum,ann,sharpe,mdd,calmar,ulcer,worst_day,dd_days,ruin,n_trades,n_wins,n_stop,n_time,n_dd_block,worst_trade,exposure,time_viol,win_rate
RK|e=E1|f=1|sp=-|k=0|tp=A1.0|rk=shr33|1h,1h,E1,1,,0,A1.0,shr33,,0.33,,0.003606093956870726,0.0006392396205820994,0.07388970885197553,-0.02200419858558933,0.02905080219557466,0.011862285362053969,-0.002443788422021198,0.0,0.0,174,171,0,0,0,-0.016204007609117037,0.8867900236748182,0,0.9827586206896551
RK|e=E1|f=1|sp=-|k=0|tp=A2.0|rk=shr33|1h,1h,E1,1,,0,A2.0,shr33,,0.33,,-0.0026788890393745213,-0.00047610576214085487,-0.044216457863886616,-0.021804469713638253,-0.021835236921311615,0.012183328248555848,-0.0031284849095678893,0.0,0.0,76,73,0,0,0,-0.01704874582433445,0.9578001730908154,0,0.9605263157894737
RK|e=E1|f=1|sp=0.5|k=1|tp=MID|rk=shr33|1h,1h,E1,1,0.5,1,MID,shr33,,0.33,,-0.011656707295142676,-0.0020793965594410047,-0.31274871352404054,-0.014783937144860593,-0.14065242154819865,0.008635853724234015,-0.004260137154456167,0.0,0.0,1000,706,0,0,0,-0.007032169980440263,0.10419780990050855,0,0.706
RK|e=E1|f=1|sp=0.5|k=1|tp=A0.5|rk=shr33|1h,1h,E1,1,0.5,1,A0.5,shr33,,0.33,,0.002636455493252976,0.00046754114144720305,0.03614035330567605,-0.043314704337397925,0.010794051318123114,0.022291564429004047,-0.005046780295184868,0.0,0.0,340,337,0,0,0,-0.03259010711523021,0.7681441374426905,0,0.9911764705882353
RK|e=E1|f=1|sp=0.5|k=1|tp=A1.0|rk=shr33|1h,1h,E1,1,0.5,1,A1.0,shr33,,0.33,,0.018718930153859725,0.0032978622038428718,0.19202677733711357,-0.04272806990669065,0.07718256900076992,0.021803308038037338,-0.005365845864195269,0.0,0.0,272,269,0,0,0,-0.032963201882747976,0.8137628655828225,0,0.9889705882352942
RK|e=E1|f=1|sp=0.5|k=1|tp=A2.0|rk=shr33|1h,1h,E1,1,0.5,1,A2.0,shr33,,0.33,,-0.004217884669007077,-0.0007500997787692754,-0.02821672185955069,-0.04386590998423456,-0.01709983399498293,0.02445937955854309,-0.006336987728021826,0.0,0.0,82,79,0,0,0,-0.03431466149775679,0.9541166288775561,0,0.9634146341463414
RK|e=E1|f=1|sp=0.5|k=2|tp=MID|rk=shr33|1h,1h,E1,1,0.5,2,MID,shr33,,0.33,,-0.008977813673171742,-0.0015997406129922842,-0.18602976078294134,-0.015844755043285974,-0.1009634171447892,0.00968620841197842,-0.005625766478033441,0.0,0.0,1000,755,0,0,0,-0.010285691269986207,0.10419780990050855,0,0.755
RK|e=E1|f=1|sp=0.5|k=2|tp=A0.5|rk=shr33|1h,1h,E1,1,0.5,2,A0.5,shr33,,0.33,,0.010922365202062245,0.0019303864089192935,0.09354292029158034,-0.06518182183560384,0.029615410471157944,0.03172077090709927,-0.007693081040721084,0.23492217898832685,0.0,408,406,0,0,0,-0.038754102900072994,0.6948880989335603,0,0.9950980392156863
RK|e=E1|f=1|sp=0.5|k=2|tp=A1.0|rk=shr33|1h,1h,E1,1,0.5,2,A1.0,shr33,,0.33,,0.022918091578078448,0.004030809712450845,0.16513380546722314,-0.06433873942840596,0.06264980862635952,0.032769623794814365,-0.007693081040721046,0.2178988326848249,0.0,288,285,0,0,0,-0.04987241256479226,0.7938002017008676,0,0.9895833333333334
RK|e=E1|f=1|sp=0.5|k=2|tp=A2.0|rk=shr33|1h,1h,E1,1,0.5,2,A2.0,shr33,,0.33,,-0.012201910008620809,-0.0021771460437245427,-0.05826951101661602,-0.06575852722950237,-0.033108193499013956,0.036611397412125955,-0.009629196310082633,0.2529182879377432,0.0,91,88,0,0,0,-0.051152833637588394,0.9462488645385556,0,0.967032967032967
RK|e=E1|f=1|sp=0.5|k=3|tp=MID|rk=shr33|1h,1h,E1,1,0.5,3,MID,shr33,,0.33,,-0.003653615122068965,-0.0006496000296902782,-0.06308574385587315,-0.01722408532856512,-0.03771463141865393,0.010072021136036956,-0.006745373706431801,0.0,0.0,1000,781,0,0,0,-0.013486351662544261,0.10419780990050855,0,0.781
RK|e=E1|f=1|sp=0.5|k=3|tp=A0.5|rk=shr33|1h,1h,E1,1,0.5,3,A0.5,shr33,,0.33,,0.03767294853841685,0.006586743559253261,0.2406791917491902,-0.08684545179122283,0.07584442735225612,0.04080155149394789,-0.010432211810556388,0.2791828793774319,0.0,481,480,0,0,0,-0.027591421590838775,0.6195506791311127,0,0.997920997920998
RK|e=E1|f=1|sp=0.5|k=3|tp=A1.0|rk=shr33|1h,1h,E1,1,0.5,3,A1.0,shr33,,0.33,,0.03373847350302084,0.005908125412118714,0.1862303825831432,-0.08602209293692564,0.06868148879440489,0.04226484147934408,-0.010552112320969495,0.2840466926070039,0.0,311,308,0,0,0,-0.052732890950029684,0.7646680161074594,0,0.9903536977491961
RK|e=E1|f=1|sp=0.5|k=3|tp=A2.0|rk=shr33|1h,1h,E1,1,0.5,3,A2.0,shr33,,0.33,,-0.007320339897385342,-0.0013035036638299191,-0.013355414215124364,-0.0879015087219518,-0.014829138689224716,0.04800074236096392,-0.013032038687998812,0.38083657587548636,0.0,120,117,0,0,0,-0.06790520127964118,0.9266009112301608,0,0.975
RK|e=E1|f=1|sp=1|k=1|tp=MID|rk=shr33|1h,1h,E1,1,1.0,1,MID,shr33,,0.33,,-0.010200202159281635,-0.0018184768390793193,-0.2942179761308388,-0.01329914156761447,-0.1367364073714051,0.00774564103843191,-0.0034861131286646843,0.0,0.0,1000,728,0,0,0,-0.0070274324864280854,0.10419780990050855,0,0.728
