trial_id,tf,entry,filt,spacing,kmax,tp,stop,conv,cum,ann,sharpe,mdd,calmar,req_cum,is_cum,is_sharpe,is_mdd,oos_cum,oos_sharpe,oos_mdd,n_trades,n_wins,n_B,n_A,n_Ap,heat_blocked,time_viol,win_rate
CT|e=E1|f=0|sp=0.5|k=2|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,0.5,2,A0.5,10.0,ramp3,-0.5460895877344801,-0.13083507891835022,-1.0695776038878575,-0.5886360087068649,-0.22226822175859245,-0.266466040003943,-0.3685943401518842,-0.8553410048635628,-0.43285286625788133,-0.28111127104133293,-1.6142769488627604,-0.31679225034493896,2799,2616,1516,694,589,0,0,0.9346195069667739
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,0.5,2,A1.0,,ramp3,0.026791320584641065,0.004704676243531436,0.1184091524653793,-0.3716204612342666,0.01265989560398733,0.040271573075023825,0.20907235618294195,0.4273301252507612,-0.20141245393679574,-0.15076106460143157,-0.21956093654008446,-0.37162046123426695,264,261,84,85,95,0,0,0.9886363636363636
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,0.5,2,A1.0,6.0,ramp3,-0.361443323365071,-0.07654185204498842,-0.6004475089441218,-0.458260178126373,-0.16702706387872243,-0.20022458329296466,-0.1873940819235712,-0.3638185658022343,-0.3163316683972066,-0.21418652949698203,-1.2071191532630514,-0.25991772026456594,2650,2274,1441,666,543,0,0,0.8581132075471698
CT|e=E1|f=0|sp=0.5|k=2|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,0.5,2,A1.0,10.0,ramp3,-0.45407964279153634,-0.10188328843553995,-0.6630409953966702,-0.49237007133568056,-0.20692421080581788,-0.24303693294559114,-0.2718111163170469,-0.45829279751393676,-0.3701845767912213,-0.25030391229351345,-1.2017004469193282,-0.2701086600636444,2105,1902,1082,533,490,0,0,0.903562945368171
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=-|cv=ramp3|1h,1h,E1,0,0.5,2,A2.0,,ramp3,-0.045038696932545474,-0.008147960417806632,0.06434790637972738,-0.3614929037013902,-0.022539752051501466,-0.003227459933324184,0.0575856744764045,0.16869306286090047,-0.3614929037013902,-0.09703646133421517,-0.12811144900035948,-0.33745571322871337,103,100,30,32,41,0,0,0.970873786407767
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=6|cv=ramp3|1h,1h,E1,0,0.5,2,A2.0,6.0,ramp3,-0.28377090249516146,-0.05753009102096929,-0.3267449230332031,-0.4243204789627397,-0.1355816979694282,-0.1584818543851253,-0.09648042791328182,-0.08861714554886577,-0.35534570670022225,-0.20728989207098658,-0.9957643266395717,-0.26344462797498436,1952,1488,1026,503,423,0,0,0.7622950819672131
CT|e=E1|f=0|sp=0.5|k=2|tp=A2.0|sl=10|cv=ramp3|1h,1h,E1,0,0.5,2,A2.0,10.0,ramp3,-0.27838301901537943,-0.05627532134434188,-0.24764071120915093,-0.36121776106672854,-0.15579333966899267,-0.17853840123924025,-0.15386968630106712,-0.14519626952398113,-0.3297668696911341,-0.14715621305421855,-0.5263494723070445,-0.22015831726938517,1501,1260,763,373,365,0,0,0.8394403730846103
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=-|cv=ramp3|1h,1h,E1,0,0.5,3,MID,,ramp3,-0.3303288075662272,-0.06870910888825343,-0.5670097198084563,-0.3825878406660478,-0.1795904145009879,-0.21451596217047408,-0.16642938770572946,-0.32200582449929893,-0.2514281298307902,-0.1966233183405901,-1.2838827334390057,-0.22531192269520173,2706,2124,1440,695,571,0,0,0.7849223946784922
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=6|cv=ramp3|1h,1h,E1,0,0.5,3,MID,6.0,ramp3,-0.5062287629279938,-0.11774956010653259,-1.019794604735278,-0.5270798043935864,-0.2233998706173258,-0.2665798649217782,-0.34388005888008943,-0.8089468820262323,-0.3702142622051514,-0.24743753980529226,-1.6361187322283264,-0.27455224357314356,2898,2241,1560,747,591,0,0,0.7732919254658385
CT|e=E1|f=0|sp=0.5|k=3|tp=MID|sl=10|cv=ramp3|1h,1h,E1,0,0.5,3,MID,10.0,ramp3,-0.4977413622067768,-0.1150761741906614,-0.9173343757840035,-0.5273198209982743,-0.21822842534689776,-0.2596438934331712,-0.32716446925870213,-0.7034555373598723,-0.35174416217485194,-0.2535194488913831,-1.5153830987993604,-0.2801762907914159,2764,2173,1483,709,572,0,0,0.7861794500723589
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=-|cv=ramp3|1h,1h,E1,0,0.5,3,A0.5,,ramp3,0.13917622394805118,0.023402652793063305,0.21531937420472594,-0.3143499109647031,0.07444777929550958,0.12769357765132971,0.21378459125061666,0.39708467880365744,-0.2678476852155719,-0.061467551854231584,0.014921970786928819,-0.3143499109647039,534,530,243,148,143,0,0,0.9925093632958801
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=6|cv=ramp3|1h,1h,E1,0,0.5,3,A0.5,6.0,ramp3,-0.5619454240726126,-0.13630421920286206,-1.1048079089345797,-0.603042182657577,-0.22602766957723608,-0.27099137740090007,-0.32047158486167526,-0.67750098511122,-0.3859243318577503,-0.3553550283276713,-2.315259307248353,-0.39584600398229297,3260,2979,1813,811,636,0,0,0.9138036809815951
CT|e=E1|f=0|sp=0.5|k=3|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,0.5,3,A0.5,10.0,ramp3,-0.6888297071517387,-0.18718376026913686,-1.2309487996612796,-0.7301199906955185,-0.25637396955920083,-0.3065027264199841,-0.4889168362311368,-0.9682606702358346,-0.5605023848249797,-0.39115526609483886,-1.9023406779338214,-0.434484699391663,2814,2651,1502,709,603,0,0,0.9420753375977257
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,0.5,3,A1.0,,ramp3,0.08153423495567935,0.01401210969302924,0.18610172245278625,-0.47867799978652226,0.029272516596288677,0.09414831706805504,0.34424218259227546,0.5097391909941307,-0.2663238992280045,-0.19543200699890872,-0.11066377044444284,-0.4786779997865238,315,312,111,101,103,0,0,0.9904761904761905
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,0.5,3,A1.0,6.0,ramp3,-0.4237816706464397,-0.09322984405460888,-0.5814362822631338,-0.5263537205904388,-0.17712393853705077,-0.20895172819898622,-0.18759817968589954,-0.2653638301243758,-0.3186043337694664,-0.29072250339028605,-1.4120596528338678,-0.35084978876123807,2621,2293,1411,663,547,0,0,0.8748569248378482
CT|e=E1|f=0|sp=0.5|k=3|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,0.5,3,A1.0,10.0,ramp3,-0.6467029664821226,-0.16865428661391535,-0.8989490413588597,-0.7000392102764279,-0.24092120003866355,-0.2829689116453864,-0.4675235701340117,-0.741241836641257,-0.5419617373650703,-0.3365020239359827,-1.3028395692341832,-0.4166008938365211,2116,1936,1063,549,504,0,0,0.9149338374291115
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=-|cv=ramp3|1h,1h,E1,0,0.5,3,A2.0,,ramp3,-0.0587406273188934,-0.010689460161313002,0.1188474452303662,-0.5014500803394387,-0.021317097315204644,0.03837825129861283,0.14188217931711122,0.257992213028618,-0.48949955340004103,-0.17569483986166146,-0.1025531980107166,-0.5014500803394393,132,129,34,46,52,0,0,0.9772727272727273
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=6|cv=ramp3|1h,1h,E1,0,0.5,3,A2.0,6.0,ramp3,-0.2935856584724893,-0.05983591294938706,-0.2380327766566609,-0.46567970158134453,-0.12849156350641358,-0.14248653803284905,-0.04686258072770422,0.03566188570636404,-0.34479144529934014,-0.25885362672378887,-1.0304641387457676,-0.30278320991160923,1874,1475,967,497,410,0,0,0.7870864461045891
CT|e=E1|f=0|sp=0.5|k=3|tp=A2.0|sl=10|cv=ramp3|1h,1h,E1,0,0.5,3,A2.0,10.0,ramp3,-0.48860217132559125,-0.11223871449443557,-0.45524111888145147,-0.5592304235962235,-0.20070208944045995,-0.2251952084620692,-0.36521150672286273,-0.4183622075172218,-0.4520183841491239,-0.19438075187172466,-0.5516434066562269,-0.3254522484615531,1430,1221,714,359,357,0,0,0.8538461538461538
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=-|cv=ramp3|1h,1h,E1,0,1.0,1,MID,,ramp3,-0.2794725977895828,-0.05652844736178131,-0.7895883555563593,-0.3091237926725334,-0.1828666983963413,-0.22175001515238857,-0.1664194047133366,-0.5882409928645712,-0.206324875609598,-0.1356235902268914,-1.3503809195497556,-0.15660219345621795,2706,1962,1440,695,571,0,0,0.7250554323725056
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=6|cv=ramp3|1h,1h,E1,0,1.0,1,MID,6.0,ramp3,-0.3752128636992911,-0.08010876042332926,-1.1437874189092547,-0.39204109290875266,-0.2043376622306645,-0.2465441782302803,-0.24990181010497148,-0.9539602718512026,-0.270920593078933,-0.16705953338169865,-1.6568826072180243,-0.18548692781428788,2959,2110,1602,763,594,0,0,0.7130787428185198
CT|e=E1|f=0|sp=1|k=1|tp=MID|sl=10|cv=ramp3|1h,1h,E1,0,1.0,1,MID,10.0,ramp3,-0.3701234768973781,-0.07878292523732511,-1.0663936493108634,-0.3859388700084664,-0.2041331707158619,-0.2459291321376228,-0.2471064013994848,-0.8831917077706384,-0.25720960376391777,-0.1633923780552231,-1.5853557458529353,-0.18369702677188327,2800,2027,1506,717,577,0,0,0.7239285714285715
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=-|cv=ramp3|1h,1h,E1,0,1.0,1,A0.5,,ramp3,-0.01833646878776174,-0.003280081957173442,0.023262600281598805,-0.24706467978508606,-0.013276207509817606,-0.016692272423234122,0.11221111070653023,0.37279947067851005,-0.13376388599763078,-0.1173766187350549,-0.41192037136758514,-0.2470646797850874,393,387,147,124,122,0,0,0.9847328244274809
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=6|cv=ramp3|1h,1h,E1,0,1.0,1,A0.5,6.0,ramp3,-0.4369832708085136,-0.096953216365666,-1.3436824652454724,-0.46262810512685404,-0.20957052823040473,-0.25370608080681634,-0.2897242105730976,-1.1028233468260487,-0.3127008853059797,-0.2073265940181258,-1.9684372578136016,-0.23957801634822284,3207,2842,1770,813,624,0,0,0.8861864671032117
CT|e=E1|f=0|sp=1|k=1|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,1.0,1,A0.5,10.0,ramp3,-0.43096364109904595,-0.09524663452725834,-1.0617764530902052,-0.47228927852494396,-0.2016701179936438,-0.24365780206966692,-0.27916413453991495,-0.8525130120375722,-0.3478094798714825,-0.2105881710841947,-1.5883436661460406,-0.23661920240678247,2683,2482,1438,674,571,0,0,0.9250838613492359
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,1,A1.0,,ramp3,0.011412909517427794,0.0020166805078460914,0.07603346608940854,-0.24679384091757417,0.008171518788103127,0.012282068055475603,0.11272196020034775,0.3480256141832012,-0.13445620678197678,-0.0910461501673605,-0.2577112495168344,-0.2467938409175745,231,228,69,79,83,0,0,0.987012987012987
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,1,A1.0,6.0,ramp3,-0.33194327020694725,-0.06910809012953834,-0.7827692633060975,-0.3739429709430766,-0.1848091701128895,-0.2232773748775707,-0.15044406973164115,-0.41365965861491527,-0.20044979271562213,-0.21364008420019376,-1.781980650972775,-0.22854471384228947,2627,2190,1407,682,538,0,0,0.8336505519604112
CT|e=E1|f=0|sp=1|k=1|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,1,A1.0,10.0,ramp3,-0.33936875953779955,-0.07095342330500531,-0.60302969978429,-0.37511993951743916,-0.18914863175836782,-0.2256329328962975,-0.1562103730805653,-0.30670104500129064,-0.23414443646580674,-0.21706641159588802,-1.4588555018575142,-0.23128237575937494,2048,1817,1049,520,479,0,0,0.88720703125
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,1,A2.0,,ramp3,-0.02105511183484976,-0.003770682005063475,0.03453882212489999,-0.23791429917431528,-0.015848908695903007,-0.02130301936948842,0.04047228833510297,0.14357448682318574,-0.23791429917431528,-0.059134107519964396,-0.1666393585484799,-0.22035710279099874,93,90,27,30,36,0,0,0.967741935483871
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,1,A2.0,6.0,ramp3,-0.28263268402828656,-0.0572643691684831,-0.515899467111642,-0.36481037006576567,-0.15697023403737084,-0.1898329346526939,-0.09617803678728487,-0.17950643323762114,-0.25355630863404854,-0.20629576933296967,-1.4856693057208143,-0.23630475273711915,1934,1422,1011,509,414,0,0,0.7352637021716649
CT|e=E1|f=0|sp=1|k=1|tp=A2.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,1,A2.0,10.0,ramp3,-0.17060414542448887,-0.032662866610856045,-0.23050791360018108,-0.2570888383104245,-0.12704894862614355,-0.15740388708891995,-0.044090536694293525,-0.038732230610120925,-0.2047670870723587,-0.13234894473446135,-0.7129897429321691,-0.1813915765056353,1392,1144,711,340,341,0,0,0.8218390804597702
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=-|cv=ramp3|1h,1h,E1,0,1.0,2,MID,,ramp3,-0.30360350962788896,-0.062216783426818134,-0.6826193315752102,-0.3422680532453173,-0.18177794520081855,-0.21941723304141636,-0.16461292171898934,-0.4451176647738795,-0.21535734000646367,-0.16637866627635922,-1.3526721110342843,-0.19154671640858756,2706,2076,1440,695,571,0,0,0.7671840354767184
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=6|cv=ramp3|1h,1h,E1,0,1.0,2,MID,6.0,ramp3,-0.45326429682269653,-0.10164530398002503,-1.1478354250570197,-0.4724897825615526,-0.21512698841648156,-0.25870216484431163,-0.309568286274983,-0.9519844670314374,-0.3285557561773199,-0.20812486983317402,-1.6942438707327325,-0.23203255089680574,2913,2195,1576,746,591,0,0,0.7535187092344662
CT|e=E1|f=0|sp=1|k=2|tp=MID|sl=10|cv=ramp3|1h,1h,E1,0,1.0,2,MID,10.0,ramp3,-0.4297153594070676,-0.0948946033679332,-0.9949587075047396,-0.45458795269958896,-0.20874861026210167,-0.2505597221253024,-0.2867175272291842,-0.8078545352314943,-0.302588508530957,-0.20047854480763405,-1.5124015366462462,-0.22461707779861662,2771,2127,1485,712,574,0,0,0.7675929267412487
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=-|cv=ramp3|1h,1h,E1,0,1.0,2,A0.5,,ramp3,-0.010810626961928804,-0.001927790455530265,0.07047833180501195,-0.3550250852384763,-0.00543001195038186,0.009509487406578199,0.17147557794694723,0.4150626684556715,-0.20043394188805908,-0.15560393092303404,-0.2835970759575803,-0.3550250852384762,504,498,215,146,143,0,0,0.9880952380952381
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=6|cv=ramp3|1h,1h,E1,0,1.0,2,A0.5,6.0,ramp3,-0.4993882612951417,-0.1155919982658824,-1.1962726021229075,-0.5301807658798687,-0.2180237490774493,-0.2627092584857158,-0.29067254396377185,-0.8049342597444075,-0.33413130096996047,-0.29424452071499896,-2.223274485945253,-0.33170142956109794,3217,2920,1789,804,624,0,0,0.9076779608330743
CT|e=E1|f=0|sp=1|k=2|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,1.0,2,A0.5,10.0,ramp3,-0.608579952806312,-0.15339221799663505,-1.2612138195852813,-0.6563678975817786,-0.2336985379110859,-0.281633996944028,-0.4452922234524169,-1.0937594882470532,-0.5006430949645438,-0.2943671177104692,-1.6895966773631539,-0.3430027287814228,2755,2587,1457,707,591,0,0,0.9390199637023593
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,2,A1.0,,ramp3,0.03745639535753198,0.00654944755482556,0.12793069079542732,-0.3728698641819239,0.017564968864391982,0.046919896259578486,0.25147200322982854,0.5007209396272413,-0.19856965521755532,-0.17101110318086343,-0.27099039545150155,-0.37286986418192425,293,290,98,96,99,0,0,0.9897610921501706
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,2,A1.0,6.0,ramp3,-0.3434722969420133,-0.07198053736510601,-0.6031823619644429,-0.419057075356271,-0.17176786074763228,-0.20613897241335877,-0.15463384906869992,-0.31149176978613147,-0.22123668904889926,-0.22338065897869008,-1.3334949504220517,-0.2664441609495022,2625,2279,1421,669,535,0,0,0.8681904761904762
CT|e=E1|f=0|sp=1|k=2|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,2,A1.0,10.0,ramp3,-0.5261622732474096,-0.12418012918606824,-0.8488738184894702,-0.5795782491425467,-0.21425947120994573,-0.25427966072152286,-0.3951587986593055,-0.781473138710445,-0.44948254009485755,-0.21659151905941854,-1.0282032879744836,-0.27452662531600447,2100,1912,1046,561,493,0,0,0.9104761904761904
CT|e=E1|f=0|sp=1|k=2|tp=A2.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,2,A2.0,,ramp3,-0.05374131663765591,-0.009758659597055463,0.05695986521014482,-0.3614531738883099,-0.026998406161653787,-0.00908512125379679,0.047187243236075815,0.15584033696896996,-0.3614531738883099,-0.09638062392914082,-0.12757574858924167,-0.33879358187497166,106,103,29,34,43,0,0,0.9716981132075472
CT|e=E1|f=0|sp=1|k=2|tp=A2.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,2,A2.0,6.0,ramp3,-0.36485534667869746,-0.07741977392419652,-0.5057372204612413,-0.42735080481857424,-0.18116211096657228,-0.2132908899424264,-0.16100424996426566,-0.22846636888628186,-0.2617804901540075,-0.24297035676968448,-1.299962812698397,-0.27904373024757045,1886,1462,986,491,409,0,0,0.7751855779427359
CT|e=E1|f=0|sp=1|k=2|tp=A2.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,2,A2.0,10.0,ramp3,-0.3784292034788236,-0.08095123613281685,-0.4181103416580736,-0.44798137244269587,-0.1807022369957399,-0.20829396250645482,-0.2679698450569782,-0.36175951048265437,-0.37068379946491103,-0.15089454672867209,-0.5768044717181536,-0.23657344437852368,1428,1205,712,364,352,0,0,0.8438375350140056
CT|e=E1|f=0|sp=1|k=3|tp=MID|sl=-|cv=ramp3|1h,1h,E1,0,1.0,3,MID,,ramp3,-0.2973949033058828,-0.06073793664610638,-0.576236151079196,-0.3475201376777147,-0.17477530094222593,-0.21047013800892223,-0.14256525080968263,-0.31568083536285024,-0.21271385338638926,-0.1805731020843363,-1.3354468776007684,-0.20751188475090687,2706,2098,1440,695,571,0,0,0.7753141167775314
CT|e=E1|f=0|sp=1|k=3|tp=MID|sl=6|cv=ramp3|1h,1h,E1,0,1.0,3,MID,6.0,ramp3,-0.43376508250778134,-0.09603899443184327,-0.9738968350978884,-0.4523143027661448,-0.21232800697327778,-0.25417003337048716,-0.28739736323968,-0.7675205259010447,-0.3088377241445285,-0.20539878989716553,-1.593972348051462,-0.23164126636203086,2880,2198,1545,745,590,0,0,0.7631944444444444
CT|e=E1|f=0|sp=1|k=3|tp=MID|sl=10|cv=ramp3|1h,1h,E1,0,1.0,3,MID,10.0,ramp3,-0.3985340914568404,-0.08630023726952996,-0.8003051280598905,-0.4314625197890568,-0.2000179234843443,-0.23918478175792512,-0.21645277539193397,-0.5096293601206421,-0.24141574462538273,-0.2323807810767048,-1.5736925500648646,-0.25761637849467667,2752,2135,1474,705,573,0,0,0.7757994186046512
CT|e=E1|f=0|sp=1|k=3|tp=A0.5|sl=-|cv=ramp3|1h,1h,E1,0,1.0,3,A0.5,,ramp3,-0.04747137456406836,-0.008596985767814203,0.06587715755220819,-0.47715821468108754,-0.018017054937553713,0.007610551177954505,0.21486583853857644,0.40506282698790735,-0.26831236785616397,-0.21593924594852654,-0.30112694603210416,-0.477158214681087,567,561,249,169,149,0,0,0.9894179894179894
CT|e=E1|f=0|sp=1|k=3|tp=A0.5|sl=6|cv=ramp3|1h,1h,E1,0,1.0,3,A0.5,6.0,ramp3,-0.5987174432648532,-0.1496438586489579,-1.297264741784771,-0.6202507083654962,-0.24126350301687524,-0.28957472767293757,-0.38609057384035783,-0.9149228972892666,-0.41897971085225916,-0.3463489243919893,-2.426633912132057,-0.3708130350883184,3181,2909,1746,803,632,0,0,0.9144922980194907
CT|e=E1|f=0|sp=1|k=3|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,1.0,3,A0.5,10.0,ramp3,-0.5755548762601064,-0.1411299399610879,-0.9672514259513025,-0.6277846217810731,-0.2248063030927573,-0.26773700561042924,-0.31617352673888155,-0.5659560391559569,-0.4198822117153893,-0.37930872767217605,-2.0066750791806864,-0.4081927445609357,2788,2648,1464,722,602,0,0,0.9497847919655668
CT|e=E1|f=0|sp=1|k=3|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,3,A1.0,,ramp3,0.06548859882315727,0.011324939531387912,0.1660724032989915,-0.47498000309325084,0.02384298172056842,0.0741535769251851,0.33668911695920745,0.5081970230212717,-0.2665373361234179,-0.20288974803130988,-0.22294946383601108,-0.4749800030932507,356,353,132,112,112,0,0,0.9915730337078652
CT|e=E1|f=0|sp=1|k=3|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,3,A1.0,6.0,ramp3,-0.4130605492369085,-0.09025734506892857,-0.6120098274742681,-0.49747761922500455,-0.18142996102927397,-0.21502253157583773,-0.2311454225056505,-0.3937505432471587,-0.29675880081271144,-0.23660537643426593,-1.18479004601301,-0.3015508834894516,2605,2296,1394,671,540,0,0,0.8813819577735125
CT|e=E1|f=0|sp=1|k=3|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,3,A1.0,10.0,ramp3,-0.45388486474046896,-0.10182640975069301,-0.544097949433111,-0.5415523610662814,-0.18802689651320778,-0.2183669672023406,-0.2544647891672831,-0.3341628096059045,-0.38419891632762004,-0.26748579098020897,-1.0995683624029895,-0.3492303437375339,2130,1980,1070,560,500,0,0,0.9295774647887324
CT|e=E1|f=0|sp=1|k=3|tp=A2.0|sl=-|cv=ramp3|1h,1h,E1,0,1.0,3,A2.0,,ramp3,-0.08527042090310244,-0.015698088010916877,0.10761551246208319,-0.5008217169495588,-0.03134466313987327,0.027864390333189215,0.08592370746283517,0.21327938526990567,-0.4889724863377898,-0.15764839388755636,-0.07067113592140958,-0.5008217169495586,122,119,33,41,48,0,0,0.9754098360655737
CT|e=E1|f=0|sp=1|k=3|tp=A2.0|sl=6|cv=ramp3|1h,1h,E1,0,1.0,3,A2.0,6.0,ramp3,-0.38091157501289097,-0.08160391402565836,-0.4116695208891478,-0.4731617276302611,-0.17246516203741957,-0.1985116197081752,-0.19351280444217156,-0.20835143335888562,-0.3180182398129555,-0.23236422301918858,-1.0284187348092306,-0.2734200655120198,1826,1459,954,472,400,0,0,0.7990142387732749
CT|e=E1|f=0|sp=1|k=3|tp=A2.0|sl=10|cv=ramp3|1h,1h,E1,0,1.0,3,A2.0,10.0,ramp3,-0.46248815835397306,-0.10435478831704648,-0.4148286613663628,-0.5148990248093991,-0.2026703941722858,-0.22611056137619978,-0.3400747207708448,-0.353494459066079,-0.40713147717130127,-0.18549590603063215,-0.6085289464247623,-0.28654192651992494,1420,1238,709,358,353,0,0,0.8718309859154929
CT|e=E1|f=0|sp=1.5|k=1|tp=MID|sl=-|cv=ramp3|1h,1h,E1,0,1.5,1,MID,,ramp3,-0.2576124777565578,-0.05150910236551742,-0.7555846931619982,-0.29505016577161725,-0.17457743916466023,-0.21267565275252853,-0.1487876902002495,-0.5450613532968018,-0.19504592924629138,-0.12784682070905506,-1.3517767196452637,-0.1473570257808411,2706,1975,1440,695,571,0,0,0.729859571322986
CT|e=E1|f=0|sp=1.5|k=1|tp=MID|sl=6|cv=ramp3|1h,1h,E1,0,1.5,1,MID,6.0,ramp3,-0.35275973431783936,-0.0743248236898102,-1.130794772029274,-0.38185662534338183,-0.19464065504421751,-0.23594277482466408,-0.2308681607231129,-0.9285241950558671,-0.2685115287729827,-0.1584794275443402,-1.682843621609439,-0.17549418443549591,2952,2123,1598,760,594,0,0,0.7191734417344173
CT|e=E1|f=0|sp=1.5|k=1|tp=MID|sl=10|cv=ramp3|1h,1h,E1,0,1.5,1,MID,10.0,ramp3,-0.3388379918819313,-0.0708209558657451,-0.9987311159645441,-0.36112907632923275,-0.1961098136589238,-0.23689787218878744,-0.22751167561290242,-0.8388322086018632,-0.2448348677424128,-0.1441139144172261,-1.4572814087632553,-0.1632602220204199,2794,2038,1501,716,577,0,0,0.7294201861130994
CT|e=E1|f=0|sp=1.5|k=1|tp=A0.5|sl=-|cv=ramp3|1h,1h,E1,0,1.5,1,A0.5,,ramp3,-0.014020363801074853,-0.002503498071035448,0.032044682343337565,-0.24354204833561233,-0.010279531145215265,-0.01311048839880058,0.11922575843394467,0.42619118498487946,-0.1341229446181248,-0.11905205114423023,-0.3717151255904474,-0.24354204833561222,396,390,148,128,120,0,0,0.9848484848484849
CT|e=E1|f=0|sp=1.5|k=1|tp=A0.5|sl=6|cv=ramp3|1h,1h,E1,0,1.5,1,A0.5,6.0,ramp3,-0.40559552358739714,-0.08821388413678899,-1.2685756380773754,-0.43493332033221943,-0.20282162808176596,-0.24578664582527454,-0.27331095584620246,-1.0772748650369044,-0.29732571706140165,-0.18203737734237435,-1.7587688312481895,-0.21999465016137587,3161,2815,1753,797,611,0,0,0.890540968048086
CT|e=E1|f=0|sp=1.5|k=1|tp=A0.5|sl=10|cv=ramp3|1h,1h,E1,0,1.5,1,A0.5,10.0,ramp3,-0.41487915561523114,-0.09075840282230596,-1.0288045076786672,-0.4712369495348019,-0.1925961088405765,-0.2335558570713714,-0.25922684160309006,-0.8149104222990156,-0.32677635030908414,-0.2101214281967042,-1.5275219450052038,-0.24769996567077435,2652,2464,1395,687,570,0,0,0.9291101055806938
CT|e=E1|f=0|sp=1.5|k=1|tp=A1.0|sl=-|cv=ramp3|1h,1h,E1,0,1.5,1,A1.0,,ramp3,0.00679178865158625,0.0012023868554917883,0.07481939635245419,-0.24673620258879891,0.0048731675484835115,0.0080963079412264,0.09089593491154524,0.2617777591261875,-0.18122856259180686,-0.07709639716163885,-0.17848955396817984,-0.24673620258879814,236,233,67,80,89,0,0,0.9872881355932204
CT|e=E1|f=0|sp=1.5|k=1|tp=A1.0|sl=6|cv=ramp3|1h,1h,E1,0,1.5,1,A1.0,6.0,ramp3,-0.30799213276880066,-0.06326867817971715,-0.7345026914715306,-0.3757885388167169,-0.16836244761199368,-0.20490454549464143,-0.16722328877070314,-0.4834481646114944,-0.24112713955638276,-0.16903551948553197,-1.4298613547346737,-0.20587484856629512,2590,2183,1405,652,533,0,0,0.8428571428571429
CT|e=E1|f=0|sp=1.5|k=1|tp=A1.0|sl=10|cv=ramp3|1h,1h,E1,0,1.5,1,A1.0,10.0,ramp3,-0.3754253494805937,-0.08016430795687313,-0.7054929880856649,-0.42752300872584004,-0.18750875700418856,-0.22466370509880218,-0.24821350361797256,-0.5582269541715941,-0.32052338360449506,-0.16921273057554254,-1.1622169422110826,-0.19846308203170482,2023,1804,1017,528,478,0,0,0.8917449332674247
