rule_id,family,params,exit_code,direction,tf,sharpe_ann,sharpe_daily,n_trades,cum_return,mdd,cost_usd,funding_usd,halt_days,is_sharpe_ann,oos_sharpe_ann
"R-C|n=14,t=10,filt=0|X4|LS|4h",R-C,"n=14,t=10,filt=0",X4,LS,4h,-0.07287182989885788,-0.003814285905198701,26,-0.015295289376680343,0.08196603805494485,70.94045724119091,16.579629701347326,1,0.7540205851208212,-0.5615946125819203
"R-C|n=14,t=10,filt=1|X1|L|4h",R-C,"n=14,t=10,filt=1",X1,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X1|S|4h",R-C,"n=14,t=10,filt=1",X1,S,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X1|LS|4h",R-C,"n=14,t=10,filt=1",X1,LS,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X2|L|4h",R-C,"n=14,t=10,filt=1",X2,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X2|S|4h",R-C,"n=14,t=10,filt=1",X2,S,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X2|LS|4h",R-C,"n=14,t=10,filt=1",X2,LS,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X3|L|4h",R-C,"n=14,t=10,filt=1",X3,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X3|S|4h",R-C,"n=14,t=10,filt=1",X3,S,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X3|LS|4h",R-C,"n=14,t=10,filt=1",X3,LS,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X4|L|4h",R-C,"n=14,t=10,filt=1",X4,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X4|S|4h",R-C,"n=14,t=10,filt=1",X4,S,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=10,filt=1|X4|LS|4h",R-C,"n=14,t=10,filt=1",X4,LS,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=20,filt=0|X1|L|4h",R-C,"n=14,t=20,filt=0",X1,L,4h,-0.0023584984249732026,-0.00012344944970223146,146,-0.05761196557259596,0.2626091719101975,365.87712811612914,144.56899630189184,4,-0.1449651840254556,0.5876176995850821
"R-C|n=14,t=20,filt=0|X1|S|4h",R-C,"n=14,t=20,filt=0",X1,S,4h,-0.844253464802728,-0.044190246020742285,206,-0.29793182726784484,0.3146159307172861,504.7797102672996,40.453406304494656,1,-0.3288129720525868,-1.5712278341274626
"R-C|n=14,t=20,filt=0|X1|LS|4h",R-C,"n=14,t=20,filt=0",X1,LS,4h,-0.41238456749298774,-0.02158519479328484,352,-0.33837935466490787,0.3804467595867608,789.2016221677694,174.8100063203064,5,-0.25908048931772887,-0.861834256266208
"R-C|n=14,t=20,filt=0|X2|L|4h",R-C,"n=14,t=20,filt=0",X2,L,4h,0.029417753824481113,0.0015397956100603166,120,-0.10559792112192479,0.3734379913358149,291.8230281653525,294.3449001879657,12,-0.04658118985205971,0.19941956263618962
"R-C|n=14,t=20,filt=0|X2|S|4h",R-C,"n=14,t=20,filt=0",X2,S,4h,-0.9801042437447779,-0.05130100078082066,146,-0.6349177628263483,0.6591716485344463,256.7413236543354,213.80507694905543,9,-0.8806898330549645,-1.4235327354831901
"R-C|n=14,t=20,filt=0|X2|LS|4h",R-C,"n=14,t=20,filt=0",X2,LS,4h,-0.5831772472884136,-0.03052489223410645,266,-0.6734696881104287,0.6932377789299851,417.2321936626353,481.1814673830593,21,-0.6071761791884915,-0.539781081301035
"R-C|n=14,t=20,filt=0|X3|L|4h",R-C,"n=14,t=20,filt=0",X3,L,4h,-0.032629200913494076,-0.0017078904333125253,66,-0.37946643998210394,0.5526123915580496,140.68900151613536,-303.63579059127034,43,0.2526103567388273,-0.505233043104206
"R-C|n=14,t=20,filt=0|X3|S|4h",R-C,"n=14,t=20,filt=0",X3,S,4h,-0.37760146001239075,-0.01976456373754773,36,-2.893643059975708,3.5254400270271593,151.54009873640555,5716.855624304481,52,-0.4666938923856788,0.0
"R-C|n=14,t=20,filt=0|X3|LS|4h",R-C,"n=14,t=20,filt=0",X3,LS,4h,0.09359579874056942,0.004899028011475303,60,-2.2814352677740306,3.5533929661126553,156.86394515342786,3947.4500188503775,66,0.11566787732538437,0.0
"R-C|n=14,t=20,filt=0|X4|L|4h",R-C,"n=14,t=20,filt=0",X4,L,4h,-0.0023584984249732026,-0.00012344944970223146,146,-0.05761196557259596,0.2626091719101975,365.87712811612914,144.56899630189184,4,-0.1449651840254556,0.5876176995850821
"R-C|n=14,t=20,filt=0|X4|S|4h",R-C,"n=14,t=20,filt=0",X4,S,4h,-0.844253464802728,-0.044190246020742285,206,-0.29793182726784484,0.3146159307172861,504.7797102672996,40.453406304494656,1,-0.3288129720525868,-1.5712278341274626
"R-C|n=14,t=20,filt=0|X4|LS|4h",R-C,"n=14,t=20,filt=0",X4,LS,4h,-0.41238456749298774,-0.02158519479328484,352,-0.33837935466490787,0.3804467595867608,789.2016221677694,174.8100063203064,5,-0.25908048931772887,-0.861834256266208
"R-C|n=14,t=20,filt=1|X1|L|4h",R-C,"n=14,t=20,filt=1",X1,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=20,filt=1|X1|S|4h",R-C,"n=14,t=20,filt=1",X1,S,4h,0.8327378865648454,0.043587493107525584,8,0.02893282651366591,0.0,21.25195797455926,1.2293666162391712,0,0.756577724963091,0.9805442208668173
"R-C|n=14,t=20,filt=1|X1|LS|4h",R-C,"n=14,t=20,filt=1",X1,LS,4h,0.8327378865648454,0.043587493107525584,8,0.02893282651366591,0.0,21.25195797455926,1.2293666162391712,0,0.756577724963091,0.9805442208668173
"R-C|n=14,t=20,filt=1|X2|L|4h",R-C,"n=14,t=20,filt=1",X2,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=20,filt=1|X2|S|4h",R-C,"n=14,t=20,filt=1",X2,S,4h,0.9781372563791215,0.051198043956558935,8,0.07464795711548233,0.009522884039286916,21.28045746517356,4.930276032808335,0,0.9626334649814974,1.1294709353109822
"R-C|n=14,t=20,filt=1|X2|LS|4h",R-C,"n=14,t=20,filt=1",X2,LS,4h,0.9781372563791215,0.051198043956558935,8,0.07464795711548233,0.009522884039286916,21.28045746517356,4.930276032808335,0,0.9626334649814974,1.1294709353109822
"R-C|n=14,t=20,filt=1|X3|L|4h",R-C,"n=14,t=20,filt=1",X3,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=20,filt=1|X3|S|4h",R-C,"n=14,t=20,filt=1",X3,S,4h,-0.5610834691891202,-0.029368451034349465,6,-2.3361752007623044,3.628024092529231,37.93970192662818,3629.7072837166006,38,-0.6935536253874279,0.0
"R-C|n=14,t=20,filt=1|X3|LS|4h",R-C,"n=14,t=20,filt=1",X3,LS,4h,-0.5610834691891202,-0.029368451034349465,6,-2.3361752007623044,3.628024092529231,37.93970192662818,3629.7072837166006,38,-0.6935536253874279,0.0
"R-C|n=14,t=20,filt=1|X4|L|4h",R-C,"n=14,t=20,filt=1",X4,L,4h,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
"R-C|n=14,t=20,filt=1|X4|S|4h",R-C,"n=14,t=20,filt=1",X4,S,4h,0.8327378865648454,0.043587493107525584,8,0.02893282651366591,0.0,21.25195797455926,1.2293666162391712,0,0.756577724963091,0.9805442208668173
"R-C|n=14,t=20,filt=1|X4|LS|4h",R-C,"n=14,t=20,filt=1",X4,LS,4h,0.8327378865648454,0.043587493107525584,8,0.02893282651366591,0.0,21.25195797455926,1.2293666162391712,0,0.756577724963091,0.9805442208668173
"R-C|n=14,t=30,filt=0|X1|L|4h",R-C,"n=14,t=30,filt=0",X1,L,4h,-0.23955502204266782,-0.01253888293137583,902,-0.3871955492746061,0.4936749171662449,2135.5539275544884,167.02974638749495,20,0.029764713033373823,-1.1108516803531334
"R-C|n=14,t=30,filt=0|X1|S|4h",R-C,"n=14,t=30,filt=0",X1,S,4h,-1.2194785121645664,-0.0638304226351655,1078,-0.6378190527908234,0.6914797431875821,1842.1755225205686,117.60539867774794,9,-1.2495896912290543,-1.1594136437390625
"R-C|n=14,t=30,filt=0|X1|LS|4h",R-C,"n=14,t=30,filt=0",X1,LS,4h,-0.835631019960321,-0.04373892663056924,1980,-0.7780508361689287,0.808493202078704,3205.498620257339,273.67210733646766,29,-0.575413117554776,-1.5983069857162984
"R-C|n=14,t=30,filt=0|X2|L|4h",R-C,"n=14,t=30,filt=0",X2,L,4h,-0.20790977073593764,-0.010882494774343651,462,-0.4662323904585197,0.5550049042000187,873.9742950056973,131.98462408241826,37,-0.20501871113753328,-0.21684397167093722
"R-C|n=14,t=30,filt=0|X2|S|4h",R-C,"n=14,t=30,filt=0",X2,S,4h,-0.8942549737515101,-0.046807444615682404,472,-0.7963388943670078,0.833656747052001,638.5078829662078,266.7417157793921,29,-1.0954200848821205,-0.3672844982597594
"R-C|n=14,t=30,filt=0|X2|LS|4h",R-C,"n=14,t=30,filt=0",X2,LS,4h,-0.7624118257170889,-0.039906458844600506,934,-0.891197789482905,0.9047798350234503,976.1066711876601,380.9961548625506,65,-0.9162741369563725,-0.3953716614802687
"R-C|n=14,t=30,filt=0|X3|L|4h",R-C,"n=14,t=30,filt=0",X3,L,4h,-0.08282551909187248,-0.004335285809363853,264,-0.5077310824834654,0.6447501572203371,431.46993506051547,-382.3237335079463,65,-0.04084825601066305,-0.17230127892944846
"R-C|n=14,t=30,filt=0|X3|S|4h",R-C,"n=14,t=30,filt=0",X3,S,4h,-0.18068519071681674,-0.00945749512789571,262,-0.8724038811960462,0.948731658215417,488.0914858307746,1150.7513340264047,108,-0.25540383251844045,0.08196962302583652
"R-C|n=14,t=30,filt=0|X3|LS|4h",R-C,"n=14,t=30,filt=0",X3,LS,4h,-0.20171332002603942,-0.010558157720672466,484,-0.9021850842132684,0.9267948542065195,629.35466000246,1008.5180819116653,143,-0.23906783442631901,-0.1036689914756595
"R-C|n=14,t=30,filt=0|X4|L|4h",R-C,"n=14,t=30,filt=0",X4,L,4h,-0.23955502204266782,-0.01253888293137583,902,-0.3871955492746061,0.4936749171662449,2135.5539275544884,167.02974638749495,20,0.029764713033373823,-1.1108516803531334
"R-C|n=14,t=30,filt=0|X4|S|4h",R-C,"n=14,t=30,filt=0",X4,S,4h,-1.2236597994809222,-0.06404928121602586,1080,-0.6392790709252598,0.6927234451913955,1842.901965948077,116.86139306141771,9,-1.2557961464813956,-1.1594136437390634
"R-C|n=14,t=30,filt=0|X4|LS|4h",R-C,"n=14,t=30,filt=0",X4,LS,4h,-0.8380881755152486,-0.043867540030466695,1982,-0.7789455541451599,0.8092652012685773,3205.178702678392,272.9900061227367,29,-0.5788877415491921,-1.5983069857163037
"R-C|n=14,t=30,filt=1|X1|L|4h",R-C,"n=14,t=30,filt=1",X1,L,4h,-0.4295102514689646,-0.022481594061659456,88,-0.09353736484221375,0.1347807746781723,222.44364136263857,-18.911189926903848,1,-0.2810741018416424,-0.8769825861814223
"R-C|n=14,t=30,filt=1|X1|S|4h",R-C,"n=14,t=30,filt=1",X1,S,4h,-0.5914816633718347,-0.030959565238227005,98,-0.1398767769540762,0.18875309078892044,236.01733437423417,-87.14743292443853,1,-1.025869236666338,0.6483319160454989
"R-C|n=14,t=30,filt=1|X1|LS|4h",R-C,"n=14,t=30,filt=1",X1,LS,4h,-0.7276641821759984,-0.038087684056296096,186,-0.2203304366773854,0.2661516708731957,419.8707731767617,-98.66181931669902,2,-0.9553171410422102,-0.11670284983168547
"R-C|n=14,t=30,filt=1|X2|L|4h",R-C,"n=14,t=30,filt=1",X2,L,4h,-0.1948936860026898,-0.010201201761559333,74,-0.10539729813413701,0.1802914523326694,191.89744467341703,-66.3558124636734,4,-0.12325483236566304,-0.38620848376128314
"R-C|n=14,t=30,filt=1|X2|S|4h",R-C,"n=14,t=30,filt=1",X2,S,4h,-0.15379629195531425,-0.008050065841508032,84,-0.1550610705127058,0.4003654429079725,186.38650594339558,-81.18346256772537,5,-0.5978377678358349,1.3984895901881975
"R-C|n=14,t=30,filt=1|X2|LS|4h",R-C,"n=14,t=30,filt=1",X2,LS,4h,-0.2345829034104496,-0.012278630347569876,158,-0.2441153507690157,0.42830223244546695,327.9119604559748,-124.28272097272927,9,-0.5752630703465369,0.8261836818895394
"R-C|n=14,t=30,filt=1|X3|L|4h",R-C,"n=14,t=30,filt=1",X3,L,4h,-0.36513603318295923,-0.019112093476765495,70,-0.42540594128318876,0.5081348964439876,133.1350922102633,-199.30445790999516,17,-0.27471282203259645,-0.5527824021131453
"R-C|n=14,t=30,filt=1|X3|S|4h",R-C,"n=14,t=30,filt=1",X3,S,4h,0.15004835306416398,0.007853889753904603,82,0.02017976867392135,0.628787329797821,200.64255075005445,348.36500751143353,15,-0.2684045938769483,1.7958438498686256
"R-C|n=14,t=30,filt=1|X3|LS|4h",R-C,"n=14,t=30,filt=1",X3,LS,4h,-0.2952518407453801,-0.015454187663492793,134,-0.5222974794625052,0.6639054670270645,202.3789680032797,112.93339129698305,30,-0.5502917098258406,0.3910319314068018
"R-C|n=14,t=30,filt=1|X4|L|4h",R-C,"n=14,t=30,filt=1",X4,L,4h,-0.4295102514689646,-0.022481594061659456,88,-0.09353736484221375,0.1347807746781723,222.44364136263857,-18.911189926903848,1,-0.2810741018416424,-0.8769825861814223
"R-C|n=14,t=30,filt=1|X4|S|4h",R-C,"n=14,t=30,filt=1",X4,S,4h,-0.5914816633718347,-0.030959565238227005,98,-0.1398767769540762,0.18875309078892044,236.01733437423417,-87.14743292443853,1,-1.025869236666338,0.6483319160454989
"R-C|n=14,t=30,filt=1|X4|LS|4h",R-C,"n=14,t=30,filt=1",X4,LS,4h,-0.7276641821759984,-0.038087684056296096,186,-0.2203304366773854,0.2661516708731957,419.8707731767617,-98.66181931669902,2,-0.9553171410422102,-0.11670284983168547
"V-A|m=0.5,ref=open|X1|L|4h",V-A,"m=0.5,ref=open",X1,L,4h,-4.540028401572628,-0.23763594746221228,10054,-0.9999999999872252,0.9999999999933822,1980.5473242841574,-119.27171157736817,440,-4.537271187479435,-4.562268465435766
"V-A|m=0.5,ref=open|X1|S|4h",V-A,"m=0.5,ref=open",X1,S,4h,-5.248027770149202,-0.2746943281313868,9990,-0.9999999999983338,0.9999999999985153,4400.787972191546,220.00172177532477,453,-5.1498490843571005,-5.427035492684762
"V-A|m=0.5,ref=open|X1|LS|4h",V-A,"m=0.5,ref=open",X1,LS,4h,-2.6342268958287445,-0.13788173748073237,13350,-0.9999999432902181,0.9999999650981378,6859.108697228712,61.238679594331856,469,-2.8042810169934573,-2.3472669508301904
"V-A|m=0.5,ref=open|X2|L|4h",V-A,"m=0.5,ref=open",X2,L,4h,0.16646807515299833,0.008713337288262488,122,-0.3083273199071124,0.7097549857602692,161.42666557469272,-2474.9514406163503,112,0.3844729489615151,-0.14475914529462472
"V-A|m=0.5,ref=open|X2|S|4h",V-A,"m=0.5,ref=open",X2,S,4h,-0.025409799990498666,-0.0013300097183259587,98,-0.2951660636333099,0.7908223885044942,327.7273061918939,1832.8349753398518,27,-0.05702043564466171,0.019107829595865725
"V-A|m=0.5,ref=open|X2|LS|4h",V-A,"m=0.5,ref=open",X2,LS,4h,-0.3687773086843084,-0.01930268654738028,90,-0.47324888193963666,0.7510663311493135,242.42436656402,660.2498221198866,12,-0.18780643294414617,-0.6415250769746016
"V-A|m=0.5,ref=open|X3|L|4h",V-A,"m=0.5,ref=open",X3,L,4h,0.18038211984395078,0.009441631673385876,80,-0.13374357550160654,0.6423392427556915,85.152453961487,-2472.441230435845,72,0.4646854254454503,-0.20177889909753516
"V-A|m=0.5,ref=open|X3|S|4h",V-A,"m=0.5,ref=open",X3,S,4h,0.18411412086921614,0.009636973534961384,60,0.06745876740069057,0.6007911301518323,142.72167415570638,1434.6952654306285,8,0.06157577764835106,0.348218737496311
"V-A|m=0.5,ref=open|X3|LS|4h",V-A,"m=0.5,ref=open",X3,LS,4h,-0.39445597365939233,-0.020646769302194116,84,-0.4015534931493726,0.6546911628921708,190.63435475131737,778.4989180467786,5,-0.22388448269141517,-0.6374732598652897
"V-A|m=0.5,ref=open|X4|L|4h",V-A,"m=0.5,ref=open",X4,L,4h,-0.11156767600217793,-0.005839719060733403,4164,-0.6508805112736251,0.8520975110961755,4864.940242189455,-1182.280590422817,88,-0.013755735258045758,-0.32402567771931456
"V-A|m=0.5,ref=open|X4|S|4h",V-A,"m=0.5,ref=open",X4,S,4h,-0.8209205269175185,-0.04296894423339927,4188,-0.9550699724647442,0.9781926279199223,5987.840188765926,57.053357170101435,92,-0.8350783582100899,-0.7940575072255308
"V-A|m=0.5,ref=open|X4|LS|4h",V-A,"m=0.5,ref=open",X4,LS,4h,-0.8865544012343032,-0.04640437822836772,4572,-0.9066217636315618,0.9123736905377686,3731.3210625773995,-122.82679288038955,44,-0.940575658734015,-0.7767024679534033
"V-A|m=0.5,ref=open|X5|L|4h",V-A,"m=0.5,ref=open",X5,L,4h,0.06571060226181749,0.0034394501191645885,2302,-0.48310171887366826,0.8294713252854096,3080.799501817894,-1456.484329896653,101,0.16157132992139575,-0.1339562692727241
"V-A|m=0.5,ref=open|X5|S|4h",V-A,"m=0.5,ref=open",X5,S,4h,-0.64394384923387,-0.033705561549383346,2326,-0.936342629896116,0.9751970822633768,3194.9143227512036,-121.50579142136463,110,-0.8375800435449883,-0.224819935514151
"V-A|m=0.5,ref=open|X5|LS|4h",V-A,"m=0.5,ref=open",X5,LS,4h,-0.4055418363767928,-0.021227029877077953,2434,-0.6985943803283011,0.7993373614165844,2704.984401115504,-253.44341538822056,42,-0.5145770515967886,-0.17037244610416655
"V-A|m=0.5,ref=prevclose|X1|L|4h",V-A,"m=0.5,ref=prevclose",X1,L,4h,-4.540028401572628,-0.23763594746221228,10054,-0.9999999999872252,0.9999999999933822,1980.5473242841574,-119.27171157736817,440,-4.537271187479435,-4.562268465435766
"V-A|m=0.5,ref=prevclose|X1|S|4h",V-A,"m=0.5,ref=prevclose",X1,S,4h,-5.248027770149202,-0.2746943281313868,9990,-0.9999999999983338,0.9999999999985153,4400.787972191546,220.00172177532477,453,-5.1498490843571005,-5.427035492684762
"V-A|m=0.5,ref=prevclose|X1|LS|4h",V-A,"m=0.5,ref=prevclose",X1,LS,4h,-2.6342268958287445,-0.13788173748073237,13350,-0.9999999432902181,0.9999999650981378,6859.108697228712,61.238679594331856,469,-2.8042810169934573,-2.3472669508301904
"V-A|m=0.5,ref=prevclose|X2|L|4h",V-A,"m=0.5,ref=prevclose",X2,L,4h,0.16646807515299833,0.008713337288262488,122,-0.3083273199071124,0.7097549857602692,161.42666557469272,-2474.9514406163503,112,0.3844729489615151,-0.14475914529462472
"V-A|m=0.5,ref=prevclose|X2|S|4h",V-A,"m=0.5,ref=prevclose",X2,S,4h,-0.025409799990498666,-0.0013300097183259587,98,-0.2951660636333099,0.7908223885044942,327.7273061918939,1832.8349753398518,27,-0.05702043564466171,0.019107829595865725
"V-A|m=0.5,ref=prevclose|X2|LS|4h",V-A,"m=0.5,ref=prevclose",X2,LS,4h,-0.3687773086843084,-0.01930268654738028,90,-0.47324888193963666,0.7510663311493135,242.42436656402,660.2498221198866,12,-0.18780643294414617,-0.6415250769746016
"V-A|m=0.5,ref=prevclose|X3|L|4h",V-A,"m=0.5,ref=prevclose",X3,L,4h,0.18038211984395078,0.009441631673385876,80,-0.13374357550160654,0.6423392427556915,85.152453961487,-2472.441230435845,72,0.4646854254454503,-0.20177889909753516
"V-A|m=0.5,ref=prevclose|X3|S|4h",V-A,"m=0.5,ref=prevclose",X3,S,4h,0.18411412086921614,0.009636973534961384,60,0.06745876740069057,0.6007911301518323,142.72167415570638,1434.6952654306285,8,0.06157577764835106,0.348218737496311
"V-A|m=0.5,ref=prevclose|X3|LS|4h",V-A,"m=0.5,ref=prevclose",X3,LS,4h,-0.39445597365939233,-0.020646769302194116,84,-0.4015534931493726,0.6546911628921708,190.63435475131737,778.4989180467786,5,-0.22388448269141517,-0.6374732598652897
"V-A|m=0.5,ref=prevclose|X4|L|4h",V-A,"m=0.5,ref=prevclose",X4,L,4h,-0.11156767600217793,-0.005839719060733403,4164,-0.6508805112736251,0.8520975110961755,4864.940242189455,-1182.280590422817,88,-0.013755735258045758,-0.32402567771931456
"V-A|m=0.5,ref=prevclose|X4|S|4h",V-A,"m=0.5,ref=prevclose",X4,S,4h,-0.8209205269175185,-0.04296894423339927,4188,-0.9550699724647442,0.9781926279199223,5987.840188765926,57.053357170101435,92,-0.8350783582100899,-0.7940575072255308
"V-A|m=0.5,ref=prevclose|X4|LS|4h",V-A,"m=0.5,ref=prevclose",X4,LS,4h,-0.8865544012343032,-0.04640437822836772,4572,-0.9066217636315618,0.9123736905377686,3731.3210625773995,-122.82679288038955,44,-0.940575658734015,-0.7767024679534033
"V-A|m=0.5,ref=prevclose|X5|L|4h",V-A,"m=0.5,ref=prevclose",X5,L,4h,0.06571060226181749,0.0034394501191645885,2302,-0.48310171887366826,0.8294713252854096,3080.799501817894,-1456.484329896653,101,0.16157132992139575,-0.1339562692727241
"V-A|m=0.5,ref=prevclose|X5|S|4h",V-A,"m=0.5,ref=prevclose",X5,S,4h,-0.64394384923387,-0.033705561549383346,2326,-0.936342629896116,0.9751970822633768,3194.9143227512036,-121.50579142136463,110,-0.8375800435449883,-0.224819935514151
"V-A|m=0.5,ref=prevclose|X5|LS|4h",V-A,"m=0.5,ref=prevclose",X5,LS,4h,-0.4055418363767928,-0.021227029877077953,2434,-0.6985943803283011,0.7993373614165844,2704.984401115504,-253.44341538822056,42,-0.5145770515967886,-0.17037244610416655
"V-A|m=1,ref=open|X1|L|4h",V-A,"m=1.0,ref=open",X1,L,4h,0.010653224399125385,0.0005576152503223981,3014,-0.5071415467772344,0.7407273741499605,6911.263631312144,-1075.4568369643305,34,-0.29749532239625853,0.5035221883625857
"V-A|m=1,ref=open|X1|S|4h",V-A,"m=1.0,ref=open",X1,S,4h,-0.3337691602872912,-0.017470276311721575,2912,-0.7965652346321742,0.9028876119076966,11456.447717177374,1720.7996868439761,45,-0.41346834355656764,-0.1866291446642766
"V-A|m=1,ref=open|X1|LS|4h",V-A,"m=1.0,ref=open",X1,LS,4h,0.8367067520912911,0.04379523302373411,4104,4.075315780230619,0.56401422389371,63579.29592301748,-971.9804141860226,56,0.7748016753306269,0.943977630522968
"V-A|m=1,ref=open|X2|L|4h",V-A,"m=1.0,ref=open",X2,L,4h,0.14294553268909943,0.007482111143687605,138,-0.2913001687622613,0.7656220834797846,210.60813139013618,-2399.5945732493997,99,0.2839969471015477,-0.09122079337763897
"V-A|m=1,ref=open|X2|S|4h",V-A,"m=1.0,ref=open",X2,S,4h,0.099393775321379,0.0052025079759766574,88,-0.1475542097295376,0.7476822631256956,302.13994878856846,2040.9736558036784,28,0.1627534824702654,0.02619591540385374
"V-A|m=1,ref=open|X2|LS|4h",V-A,"m=1.0,ref=open",X2,LS,4h,-0.5997259493367506,-0.03139109088809818,152,-0.8233327878470325,0.8905380268170271,350.06384877660224,836.9433311745637,50,-0.27142507419096373,-1.1594609731106236
"V-A|m=1,ref=open|X3|L|4h",V-A,"m=1.0,ref=open",X3,L,4h,0.5931142496070076,0.031045018707345107,64,1.3162877894644573,0.6655462862149805,104.15073625909162,-7789.706582640332,93,0.9951279222834578,-0.05720947586909938
"V-A|m=1,ref=open|X3|S|4h",V-A,"m=1.0,ref=open",X3,S,4h,0.0587456927122024,0.0030748900914700315,66,-0.08219736398381283,0.6138200048779886,150.40785655977947,1393.3296037319476,9,0.01701907778580698,0.11895609561777126
"V-A|m=1,ref=open|X3|LS|4h",V-A,"m=1.0,ref=open",X3,LS,4h,-0.6747600643013292,-0.035318555966382656,94,-0.5679640952339124,0.6893459067852414,155.1019161368358,540.6340437765263,7,-0.6195881787597154,-0.7803210822474236
"V-A|m=1,ref=open|X4|L|4h",V-A,"m=1.0,ref=open",X4,L,4h,0.0752533714433764,0.003938941486903045,2838,-0.2962537035136512,0.7775560584716075,4967.916252599117,-1163.8919649587074,45,0.17087475088507978,-0.13418740261993667
"V-A|m=1,ref=open|X4|S|4h",V-A,"m=1.0,ref=open",X4,S,4h,-0.2956355837290596,-0.015474273689271196,2942,-0.6998259705705565,0.8935122268343034,4372.259365726549,416.8020012318265,45,-0.8433496120497981,0.9884783268625852
"V-A|m=1,ref=open|X4|LS|4h",V-A,"m=1.0,ref=open",X4,LS,4h,0.3049041464690817,0.01595941243588678,3698,0.19617911991534664,0.5605858724326531,9151.293753420254,-372.8321996964622,38,0.21539901985697227,0.5384992200174902
"V-A|m=1,ref=open|X5|L|4h",V-A,"m=1.0,ref=open",X5,L,4h,0.018764038122583798,0.0009821546437755121,1838,-0.47052123572109006,0.7870283132219288,2468.7017801891366,-1113.800685529181,67,-0.06360059018618315,0.21323374935097753
"V-A|m=1,ref=open|X5|S|4h",V-A,"m=1.0,ref=open",X5,S,4h,-0.30705422081024836,-0.016071952470438182,1858,-0.7759970468935166,0.9416168333664989,3168.2316018503807,6.459691573820391,74,-0.7010656436933609,0.5525183922057378
"V-A|m=1,ref=open|X5|LS|4h",V-A,"m=1.0,ref=open",X5,LS,4h,0.37004651497858665,0.019369119841093012,2156,0.36588984700218563,0.44552550146713155,5610.3094350123965,-60.35069427682209,39,0.08098760085789575,0.9856203845042091
"V-A|m=1,ref=prevclose|X1|L|4h",V-A,"m=1.0,ref=prevclose",X1,L,4h,0.010653224399125385,0.0005576152503223981,3014,-0.5071415467772344,0.7407273741499605,6911.263631312144,-1075.4568369643305,34,-0.29749532239625853,0.5035221883625857
"V-A|m=1,ref=prevclose|X1|S|4h",V-A,"m=1.0,ref=prevclose",X1,S,4h,-0.3337691602872912,-0.017470276311721575,2912,-0.7965652346321742,0.9028876119076966,11456.447717177374,1720.7996868439761,45,-0.41346834355656764,-0.1866291446642766
"V-A|m=1,ref=prevclose|X1|LS|4h",V-A,"m=1.0,ref=prevclose",X1,LS,4h,0.8367067520912911,0.04379523302373411,4104,4.075315780230619,0.56401422389371,63579.29592301748,-971.9804141860226,56,0.7748016753306269,0.943977630522968
"V-A|m=1,ref=prevclose|X2|L|4h",V-A,"m=1.0,ref=prevclose",X2,L,4h,0.14294553268909943,0.007482111143687605,138,-0.2913001687622613,0.7656220834797846,210.60813139013618,-2399.5945732493997,99,0.2839969471015477,-0.09122079337763897
"V-A|m=1,ref=prevclose|X2|S|4h",V-A,"m=1.0,ref=prevclose",X2,S,4h,0.099393775321379,0.0052025079759766574,88,-0.1475542097295376,0.7476822631256956,302.13994878856846,2040.9736558036784,28,0.1627534824702654,0.02619591540385374
"V-A|m=1,ref=prevclose|X2|LS|4h",V-A,"m=1.0,ref=prevclose",X2,LS,4h,-0.5997259493367506,-0.03139109088809818,152,-0.8233327878470325,0.8905380268170271,350.06384877660224,836.9433311745637,50,-0.27142507419096373,-1.1594609731106236
